approach;total_size;partition;partition_size
Sequence;1995;('insert document', 'remove document', 'insert document');268
Sequence;1995;('decide', 'revoke decision', 'revoke decision');198
Sequence;1995;('save', 'save', 'begin admissibility check');214
Sequence;1995;('remove document', 'calculate', 'finish editing');79
Sequence;1995;('calculate', 'remove document', 'calculate');80
Sequence;1995;('revoke decision', 'remove document', 'insert document');23
Sequence;1995;('insert document', 'insert document', 'revoke decision');29
Sequence;1995;('insert document', 'insert document', 'remove document');80
Sequence;1995;('revoke decision', 'revoke decision', 'revoke decision');105
Sequence;1995;('check', 'finish editing', 'finish editing');144
Sequence;1995;('calculate', 'calculate', 'revoke decision');9
Sequence;1995;('calculate', 'withdraw', 'insert document');106
Sequence;1995;('decide', 'decide', 'save');21
Sequence;1995;('calculate', 'remove document', 'begin editing');46
Sequence;1995;('calculate', 'revoke decision', 'insert document');12
Sequence;1995;('remove document', 'begin editing', 'calculate');35
Sequence;1995;('revoke decision', 'insert document', 'save');74
Sequence;1995;('remove document', 'insert document', 'remove document');95
Sequence;1995;('finish editing', 'finish editing', 'performed');75
Sequence;1995;('remove document', 'insert document', 'insert document');100
Sequence;1995;('remove document', 'remove document', 'save');10
Sequence;1995;('calculate', 'begin admissibility check', 'calculate');24
Sequence;1995;('revoke decision', 'revoke decision', 'insert document');43
Sequence;1995;('calculate', 'remove document', 'revoke withdrawal');5
Sequence;1995;('remove document', 'revoke withdrawal', 'remove document');17
Sequence;1995;('decide', 'save', 'insert document');41
Sequence;1995;('revoke decision', 'decide', 'revoke decision');6
Sequence;1995;('save', 'insert document', 'remove document');49
Sequence;1995;('finish preparations', 'save', 'begin preparations');760
Sequence;1995;('plan', 'finish preparations', 'save');514
Sequence;1995;('prepare offline', 'save', 'begin editing');20
Sequence;1995;('begin preparations', 'save', 'performed');381
Sequence;1995;('save', 'initialize', 'finish preparations');15
Sequence;1995;('initialize', 'finish preparations', 'save');238
Sequence;1995;('save', 'begin preparations', 'save');270
Sequence;1995;('initialize', 'plan', 'finish preparations');573
Sequence;1995;('save', 'plan', 'initialize');354
Sequence;1995;('plan', 'save', 'plan');255
Sequence;1995;('performed offline', 'initialize', 'begin editing');31
Sequence;1995;('finish editing', 'initialize', 'calculate');1010
Sequence;1995;('save', 'performed offline', 'initialize');100
Sequence;1995;('finish editing', 'performed', 'begin editing');723
Sequence;1995;('performed', 'begin editing', 'initialize');380
Sequence;1995;('performed', 'finish editing', 'calculate');551
Sequence;1995;('begin preparations', 'performed', 'finish editing');605
Sequence;1995;('remove document', 'remove document', 'insert document');42
Sequence;1995;('save', 'begin preparations', 'performed');482
Sequence;1995;('calculate', 'begin admissibility check', 'check admissibility');53
Sequence;1995;('insert document', 'save', 'remove document');237
Sequence;1995;('save', 'insert document', 'insert document');194
Sequence;1995;('calculate', 'initialize', 'plan');165
Sequence;1995;('decide', 'decide', 'calculate');192
Sequence;1995;('save', 'remove document', 'remove document');11
Sequence;1995;('begin editing', 'begin admissibility check', 'calculate');5
Sequence;1995;('initialize', 'insert document', 'insert document');62
Sequence;1995;('save', 'calculate', 'initialize');368
Sequence;1995;('insert document', 'begin admissibility check', 'check admissibility');170
Sequence;1995;('insert document', 'calculate', 'calculate');105
Sequence;1995;('decide', 'decide', 'decide');184
Sequence;1995;('begin admissibility check', 'check admissibility', 'approve');89
Sequence;1995;('decide', 'begin editing', 'calculate');434
Sequence;1995;('begin preparations', 'prepare offline', 'begin editing');94
Sequence;1995;('prepare offline', 'begin editing', 'calculate');82
Sequence;1995;('finish payment', 'finish editing', 'save');130
Sequence;1995;('withdraw', 'save', 'finish editing');7
Sequence;1995;('performed', 'performed', 'begin editing');861
Sequence;1995;('save', 'begin editing', 'initialize');169
Sequence;1995;('begin editing', 'save', 'begin editing');410
Sequence;1995;('save', 'finish editing', 'withdraw');6
Sequence;1995;('withdraw', 'initialize', 'withdraw');3
Sequence;1995;('check admissibility', 'begin admissibility check', 'check admissibility');106
Sequence;1995;('insert document', 'save', 'check admissibility');5
Sequence;1995;('save', 'save', 'begin payment');230
Sequence;1995;('save', 'check admissibility', 'begin admissibility check');8
Sequence;1995;('begin editing', 'calculate', 'begin admissibility check');11
Sequence;1995;('save', 'performed', 'begin editing');152
Sequence;1995;('finish editing', 'check', 'save');52
Sequence;1995;('finish editing', 'insert document', 'begin editing');29
Sequence;1995;('calculate', 'finish editing', 'finish editing');401
Sequence;1995;('finish editing', 'finish editing', 'begin editing');241
Sequence;1995;('finish editing', 'calculate', 'insert document');99
Sequence;1995;('finish editing', 'begin editing', 'finish editing');511
Sequence;1995;('initialize', 'save', 'finish preparations');66
Sequence;1995;('save', 'performed', 'finish preparations');7
Sequence;1995;('finish preparations', 'begin preparations', 'save');175
Sequence;1995;('performed', 'finish preparations', 'begin preparations');5
Sequence;1995;('calculate', 'decide', 'begin editing');20
Sequence;1995;('check', 'check', 'initialize');62
Sequence;1995;('initialize', 'check', 'insert document');3
Sequence;1995;('check', 'initialize', 'check');11
Sequence;1995;('finish editing', 'begin editing', 'initialize');132
Sequence;1995;('initialize', 'calculate', 'begin editing');177
Sequence;1995;('finish editing', 'save', 'decide');30
Sequence;1995;('save', 'decide', 'calculate');12
Sequence;1995;('finish preparations', 'begin preparations', 'abort external');419
Sequence;1995;('initialize', 'save', 'performed offline');21
Sequence;1995;('begin preparations', 'abort external', 'prepare external');434
Sequence;1995;('check', 'finish editing', 'check');56
Sequence;1995;('insert document', 'insert document', 'begin payment');104
Sequence;1995;('insert document', 'begin payment', 'abort payment');230
Sequence;1995;('begin editing from refused', 'begin editing from refused', 'revoke approval');6
Sequence;1995;('calculate', 'begin editing from refused', 'begin editing from refused');8
Sequence;1995;('begin editing from refused', 'revoke approval', 'approve');11
Sequence;1995;('revoke approval', 'approve', 'calculate');7
Sequence;1995;('remove document', 'save', 'insert document');61
Sequence;1995;('revoke decision', 'save', 'save');38
Sequence;1995;('decide', 'revoke decision', 'save');88
Sequence;1995;('insert document', 'remove document', 'save');40
Sequence;1995;('save', 'insert document', 'finish payment');89
Sequence;1995;('refuse', 'insert document', 'remove document');9
Sequence;1995;('check admissibility', 'refuse', 'insert document');87
Sequence;1995;('save', 'remove document', 'save');49
Sequence;1995;('finish preparations', 'insert document', 'save');11
Sequence;1995;('check admissibility', 'approve', 'insert document');4
Sequence;1995;('begin editing', 'initialize', 'finish editing');4
Sequence;1995;('begin admissibility check', 'save', 'save');4
Sequence;1995;('finish editing', 'begin editing', 'performed');3
Sequence;1995;('approve', 'insert document', 'save');3
Sequence;1995;('finish editing', 'decide', 'check admissibility');3
Sequence;1995;('plan', 'initialize', 'finish preparations');164
Sequence;1995;('initialize', 'finish editing', 'save');30
Sequence;1995;('save', 'finish preparations', 'insert document');5
Sequence;1995;('finish editing', 'performed', 'plan');22
Sequence;1995;('performed', 'plan', 'initialize');98
Sequence;1995;('begin preparations', 'performed', 'save');283
Sequence;1995;('performed', 'finish editing', 'begin editing');500
Sequence;1995;('prepare external', 'begin preparations', 'initialize');341
Sequence;1995;('calculate', 'save', 'begin editing');826
Sequence;1995;('finish editing', 'decide', 'begin admissibility check');33
Sequence;1995;('save', 'check admissibility', 'approve');25
Sequence;1995;('decide', 'begin admissibility check', 'check admissibility');52
Sequence;1995;('decide', 'save', 'save');88
Sequence;1995;('initialize', 'check', 'save');9
Sequence;1995;('finish editing', 'initialize', 'initialize');72
Sequence;1995;('initialize', 'initialize', 'plan');29
Sequence;1995;('begin editing', 'insert document', 'calculate');114
Sequence;1995;('finish payment', 'initialize', 'begin editing');28
Sequence;1995;('performed', 'initialize', 'finish preparations');24
Sequence;1995;('mail valid', 'mail valid', 'mail income');37
Sequence;1995;('mail income', 'mail valid', 'initialize');24331
Sequence;1995;('performed', 'finish editing', 'initialize');420
Sequence;1995;('save', 'decide', 'insert document');104
Sequence;1995;('insert document', 'save', 'decide');140
Sequence;1995;('begin editing', 'remove document', 'insert document');37
Sequence;1995;('finish editing', 'begin editing', 'remove document');17
Sequence;1995;('check', 'finish editing', 'calculate');128
Sequence;1995;('performed', 'save', 'begin editing');106
Sequence;1995;('begin editing', 'finish editing', 'plan');307
Sequence;1995;('initialize', 'save', 'check');78
Sequence;1995;('save', 'check', 'insert document');159
Sequence;1995;('begin payment', 'abort payment', 'save');50
Sequence;1995;('abort payment', 'save', 'finish editing');25
Sequence;1995;('finish editing', 'finish editing', 'finish editing');5133
Sequence;1995;('begin payment', 'save', 'check');181
Sequence;1995;('insert document', 'calculate', 'finish editing');362
Sequence;1995;('decide', 'insert document', 'calculate');239
Sequence;1995;('remove document', 'revoke decision', 'calculate');104
Sequence;1995;('abort payment', 'remove document', 'revoke decision');43
Sequence;1995;('begin payment', 'abort payment', 'remove document');42
Sequence;1995;('finish preparations', 'prepare external', 'initialize');234
Sequence;1995;('performed', 'finish editing', 'finish editing');60
Sequence;1995;('performed', 'save', 'performed offline');15
Sequence;1995;('save', 'abort payment', 'begin payment');38
Sequence;1995;('decide', 'insert document', 'revoke decision');49
Sequence;1995;('finish payment', 'insert document', 'insert document');89
Sequence;1995;('begin payment', 'save', 'abort payment');30
Sequence;1995;('check', 'finish editing', 'decide');8
Sequence;1995;('remove document', 'calculate', 'remove document');11
Sequence;1995;('initialize', 'begin editing', 'begin editing');102
Sequence;1995;('calculate', 'decide', 'insert document');166
Sequence;1995;('insert document', 'calculate', 'save');87
Sequence;1995;('finish editing', 'check', 'initialize');86
Sequence;1995;('begin editing', 'save', 'finish payment');20
Sequence;1995;('calculate', 'calculate', 'initialize');261
Sequence;1995;('finish preparations', 'begin preparations', 'performed');395
Sequence;1995;('decide', 'calculate', 'calculate');181
Sequence;1995;('save', 'insert document', 'begin payment');41
Sequence;1995;('decide', 'decide', 'revoke decision');85
Sequence;1995;('decide', 'insert document', 'begin admissibility check');24
Sequence;1995;('decide', 'revoke decision', 'remove document');9
Sequence;1995;('calculate', 'calculate', 'begin admissibility check');7
Sequence;1995;('calculate', 'check admissibility', 'calculate');26
Sequence;1995;('finish editing', 'finish editing', 'calculate');274
Sequence;1995;('finish editing', 'calculate', 'remove document');7
Sequence;1995;('prepare external', 'finish preparations', 'abort external');304
Sequence;1995;('save', 'take original document', 'initialize');20
Sequence;1995;('insert document', 'save', 'take original document');40
Sequence;1995;('refuse', 'begin admissibility check', 'check admissibility');23
Sequence;1995;('begin admissibility check', 'check admissibility', 'refuse');31
Sequence;1995;('check admissibility', 'refuse', 'begin admissibility check');23
